convo_id,avg_out_degree,n_nodes,avg_how_enjoyable,conv_length_min,n_participants,sex_pair
863be6a8-2c9b-4cfb-868a-71bcd4c54802,1.1666666666666667,6,8.0,35.0,2,FM
8655398f-c876-4323-ad2a-2a3334ad9847,1.6,5,8.0,30.0,2,FF
866d180b-4e1b-4155-97d1-a9cdfe5faf28,1.375,8,4.0,30.0,2,MM
86db5ff5-3c2c-45e1-b038-e89e6e103400,1.1428571428571428,7,7.0,27.0,2,FF
86eacecb-02ab-4eb0-a7c4-d5007f67bb7d,0.8571428571428571,7,7.5,27.0,2,MM
8712e06c-82bc-46dc-ba0f-4181c1feaf48,1.25,8,7.0,26.0,2,MM
8717c68b-129d-492f-b9d5-fde01d65b3dc,1.1111111111111112,9,8.5,26.0,2,FM
87507f5a-9ca2-4b4f-9e2d-8882d8bb9bfd,1.0,8,7.5,25.0,2,FM
876dec66-b6e5-4b37-bd4c-201701303210,1.4615384615384615,13,9.0,40.0,2,FF
87d78bb4-e2b9-459a-a165-191289a578cd,1.1666666666666667,12,5.5,25.0,2,FM
87e8b3ce-14da-43e6-bd8b-7c3c67030559,1.2222222222222223,9,8.0,0.0,2,UNK
87f8278a-1952-4aa2-92c3-6ad3ba3e562a,1.3,10,7.0,25.0,2,MM
882bdd3e-4def-4144-a5b8-adb69e81a7e3,1.4,10,8.0,31.0,2,FM
8852e872-d599-4a63-a49f-d0b520763919,1.4545454545454546,11,8.0,35.0,2,MM
885658fd-8cec-4889-a1d9-dcb6b07ac677,1.4705882352941178,17,8.5,65.0,2,MM
885e4bf4-6eeb-4479-bd52-147a0f6748fd,1.1818181818181819,11,7.5,26.0,2,FF
885fbe61-96bb-4644-8629-9af34557eacf,1.25,4,8.5,28.0,2,FM
887e8f31-1da8-4a42-8aa9-23f6cb0781a2,1.4545454545454546,11,8.5,55.0,2,UNK
889978ac-40cd-4dc0-bb79-39334f6037e2,1.4,10,7.0,32.0,2,FM
88c90246-2d1a-4c6b-b84d-abde34a8cb0f,1.2857142857142858,7,8.0,28.0,2,FF
88e7e184-0011-427a-86d9-151a174d86cd,1.1818181818181819,11,7.0,26.0,2,FM
89030a65-7fbf-4b75-a85b-e0b48c9cb21d,1.4444444444444444,9,8.5,30.0,2,FM
8905eed1-c670-46a6-98a3-271969b44927,1.1,10,8.5,40.0,2,FM
8942bbbe-ac20-48ab-9c7c-c69098c99a42,1.4444444444444444,9,5.0,25.0,2,FM
8952d5c3-5ec9-4a99-a21d-52be2dfec176,1.8,10,8.0,30.0,2,FM
898c0139-9796-44cc-a8f2-35392c70bbb8,1.5,8,9.0,30.0,2,FF
89a5a032-cac4-4c02-8dce-9ef2f156475a,1.0,6,8.0,30.0,2,FM
89d49611-6307-425e-b47f-69d9b317573d,1.125,8,6.5,25.0,2,MM
89e4bd51-11dd-4b48-a049-aefc8b0bc604,1.3333333333333333,9,6.5,25.0,2,FM
8a2c96ea-b898-4da6-87c1-2a79aa31a658,1.1111111111111112,9,8.0,27.0,2,FM
8a5c1257-8159-4bd5-881e-7537d40c1a22,1.7333333333333334,15,8.0,30.0,2,FM
8a852635-85e0-4b09-8004-ad3d7de925d5,1.1428571428571428,7,8.0,29.0,2,FM
8a9561f0-0eb6-4650-be92-4bb03821fb7b,1.4,5,8.5,30.0,2,FF
8afc47b0-f2d9-4f4f-8b51-5c2342ac9c0a,1.3,10,7.0,26.0,2,FM
8b0ecdda-eb47-420e-8a79-a41e64a40b09,1.25,8,8.0,26.0,2,MM
8b1e20c8-f7f6-4198-b938-a8fbeea3e912,1.3333333333333333,6,7.0,25.0,2,FF
8b1f3ac0-a641-4574-9763-2218bfb4bdd1,1.6,10,6.5,25.0,2,FF
8bc5f32a-afbc-40d0-9037-9baef0e7182c,1.25,8,7.5,30.0,2,MM
8bf369ea-ab22-4723-ba24-caeff2204a9e,1.375,8,7.0,30.0,2,MM
8bf5b973-cb87-4d3b-859b-8e116476295f,1.4545454545454546,11,8.0,37.0,2,FF
8c19ef18-4f48-4938-a2fe-f489af906df7,1.2,10,8.5,40.0,2,MM
8caf8ef8-b35c-409a-a0ad-953925ed3a2a,1.4,10,6.5,41.0,2,MM
8d0c52af-1e6d-46ca-a709-28c7ba9734ce,1.0,7,5.0,22.0,2,UNK
8d38d01e-ab10-4ec3-8182-175be4e4be2b,1.3333333333333333,9,8.5,31.0,2,FM
8d608a59-05cb-4954-9ea9-e45ba15e8f83,1.1666666666666667,6,7.0,25.0,2,MM
8d8f365d-385d-4116-a0c7-d7aad8e5dc30,1.3333333333333333,9,8.5,29.0,2,FF
8de72bfa-931b-4d91-abdd-7fa0053db775,1.0,9,7.0,26.0,2,FM
8e00da37-7586-4718-922e-feac93b75553,1.2,10,8.0,34.0,2,FM
8e525c27-7d72-4aad-84fc-7bffbe15a0c3,1.1818181818181819,11,6.5,29.0,2,FM
8e6813d5-c2de-4e09-90e9-ba739fdb6d48,1.1,10,6.0,30.0,2,FM
8e76a02c-9b07-4a8a-b70d-0f8ff57b82e2,1.0,4,9.0,26.0,2,FM
8e88babc-8098-4a2b-b533-252a2419f7be,1.5833333333333333,12,7.0,37.0,2,FM
8e921771-ab17-4891-9262-56530800ac00,1.2857142857142858,7,6.5,31.0,2,MM
8ec55249-5189-4055-bb68-c2466e320f90,1.0,12,7.5,25.0,2,MM
8ee0f515-ff66-4189-bd7a-bde430931fe9,1.1428571428571428,7,7.5,26.0,2,FM
8ee74838-737b-4093-b4e6-424dd7f4b347,1.1111111111111112,9,7.0,32.0,2,FM
8f1d8967-f1de-4a3f-a5fc-3adf9015e732,1.25,8,7.0,30.0,2,FM
8f32555d-8b0f-4384-aa03-5b351df05b2f,1.25,8,8.5,27.0,2,FM
8f6efa76-f5ce-4d71-9dbf-c1b8670cca44,1.125,8,8.0,28.0,2,FM
8f80fe20-344f-455c-9bde-fe40a309fb63,1.1111111111111112,9,6.0,26.0,2,MM
8fa48307-dc73-4a67-96ed-85b73cf8f8ea,1.25,12,9.0,29.0,2,MM
8fb541d2-030b-46ad-9b94-77b6989cd555,1.3333333333333333,6,9.0,49.0,2,MM
8fdc1837-7c68-4eb7-8a15-1fe0abdba373,1.1428571428571428,7,8.5,28.0,2,FF
8ffb9f08-20e5-4edc-b365-da2657115f1a,1.0769230769230769,13,7.0,25.0,2,FF
900ef686-6298-447f-8382-bb5ea0ee6e1b,1.875,8,8.0,30.0,2,FM
90741059-bd4a-4488-946a-73fa52c24066,1.3,10,6.5,27.0,2,FM
90ae2f6b-e8c5-498e-b952-95ffb8446d52,1.2857142857142858,7,8.5,25.0,2,FF
9109deac-7168-49b9-918c-a7fd955b45a9,1.125,8,7.5,27.0,2,MM
911bdf35-886c-451d-a26e-7b841cb17806,1.0,13,8.0,38.0,2,FM
9123e35d-aee3-42a2-ab48-190f59d2fcc8,0.8,5,8.0,30.0,2,FM
916d8851-e042-42e8-9dd5-9aa61c3e8df0,1.6666666666666667,9,8.5,27.0,2,MM
916eeff0-81eb-4b23-a80f-395a73209388,1.1666666666666667,6,7.5,30.0,2,FM
91dcc2ea-a651-40bd-86af-2382fb764930,1.3,10,7.5,33.0,2,FM
91ec4843-5cb0-4792-962a-21fb69435204,1.4,10,6.0,26.0,2,FM
91fd5018-5302-4a6b-8699-eb56c370e5e4,1.3333333333333333,6,6.5,30.0,2,FM
92198ef4-6861-4b05-b32f-d632503345b8,1.4,10,5.5,30.0,2,MM
92a95acb-06cf-48b6-bc49-c78d972b64d0,1.1111111111111112,9,9.0,35.0,2,FF
92ac6bad-d972-4f55-87f2-f2d45b4a995f,1.3333333333333333,12,8.0,30.0,2,FF
92c5bc68-fbb8-4743-b0ec-464132eddb33,1.3333333333333333,9,4.5,25.0,2,MM
92c66875-8a3c-44f6-9356-8537655417db,0.8888888888888888,9,9.0,0.0,2,UNK
933db294-d447-4152-b79a-f102fabf925a,1.0,9,8.0,25.0,2,MM
934e0711-7abb-4a17-a73e-4e6b2b175547,1.3333333333333333,6,9.0,28.0,2,FM
939a1017-c474-4059-9dac-1ae65a2e4bcf,1.2857142857142858,7,8.5,25.0,2,MM
939b73b9-4e39-43ba-b772-0946e4c4f475,1.1666666666666667,12,6.0,25.0,2,FM
93c0b0ae-6a00-4ec6-bd85-1e6dccac93e4,1.3,10,5.5,30.0,2,FF
93f3cf2c-cc98-4177-863d-28b32f36cf36,1.4615384615384615,13,8.0,35.0,2,FF
945a11ec-7514-4556-9c81-5f32dffae21c,1.2666666666666666,15,8.0,34.0,2,FM
945a995a-96fc-4f11-a508-5aab151aac05,1.5625,16,8.5,30.0,2,MM
949ad667-0831-443f-987c-78e61775fa00,1.3333333333333333,9,3.0,27.0,2,FM
94a1abaa-d89e-4d0d-82ad-1c8de8155a2f,1.4285714285714286,7,4.5,40.0,2,FM
94a3c6b5-46d5-4d3c-9616-1cc0e5a21e9e,1.4,10,8.5,25.0,2,FM
94ac8821-51cc-4d9c-a185-b98cbdcd938b,1.0,11,7.0,25.0,2,MM
94ad0e79-33b1-4fcf-9fe4-afc2d0edcaae,1.5,8,8.0,28.0,2,FM
94cbc2b3-ba08-43d1-83aa-2c1100f34385,1.375,8,5.0,28.0,2,FF
95080666-a5c6-4e59-904f-1efb10065762,1.2727272727272727,11,7.5,28.0,2,FF
951af6f2-95b0-4883-9c07-3f41a0db0e84,1.2857142857142858,7,7.5,25.0,2,FM
956c58d0-48d4-4f4a-8cee-95c4b2df5e58,1.3,10,7.0,25.0,2,FF
95782a22-1450-4685-a78c-b866fe736ff6,1.0,14,7.5,26.0,2,FM
95d7d1a0-eeca-4eda-9b1d-9e72edd0c560,1.6666666666666667,6,8.5,25.0,2,FF
9621ea79-3d5b-4b49-aa09-d792aa9a23e1,1.1428571428571428,7,8.0,31.0,2,FM
962e4d2d-24bc-42e7-bea0-80f470306613,1.4545454545454546,11,7.5,27.0,2,FF
968d0076-2a23-4791-8136-9e65bd76c6b8,1.5833333333333333,12,8.5,50.0,2,FM
96932864-9299-4c8d-87d0-1e45b16052d3,1.4285714285714286,7,8.5,26.0,2,FF
9694065a-ab87-442b-b3f4-fa3d8af12802,1.3333333333333333,9,6.0,27.0,2,FM
96a61e6b-71cb-4806-aa18-0833e8ba9761,1.6666666666666667,9,5.5,27.0,2,FM
96b7cb73-2377-4b20-952c-7e1fafb74da7,1.5555555555555556,9,8.5,35.0,2,FM
96db0ba2-2a0b-4e0c-9c15-a3dae109f929,0.8333333333333334,6,8.0,27.0,2,FM
96f6db82-38b2-491f-a7d4-83a3a2c29c8f,1.3636363636363635,11,8.0,35.0,2,FF
97087c78-d2a1-4959-b72a-80f858a0afac,1.0,10,6.5,26.0,2,FM
97237153-37f6-48f0-a8ea-45ab74ccb18a,1.6153846153846154,13,7.5,45.0,2,FF
9786cb35-0ef4-486d-85eb-42e234af5722,0.8333333333333334,6,7.0,26.0,2,FM
9795fef3-f31a-426a-9c5d-e4b5ddd51880,1.3333333333333333,12,9.0,28.0,2,FM
97b17342-a9c0-43ed-ad4f-02dfebfb7ce7,1.4444444444444444,9,4.5,25.0,2,FM
97c7567b-9b6e-4152-ab2a-26a1e43315f6,1.0,6,8.0,32.0,2,FF
983a1ff0-e14f-408a-a807-2e1b1cbb2a00,0.8571428571428571,7,8.0,0.0,2,UNK
985897df-f738-4d01-9cd1-eabfa1a4c180,1.2,5,5.5,25.0,2,MM
98666aa9-2a23-4a64-9379-48541d73d901,1.4545454545454546,11,7.0,0.0,2,UNK
9888a348-46ae-4941-a37b-b1955439f958,1.6,5,8.5,29.0,2,FM
9896ff79-163a-4954-bb77-9b93128f5c4e,1.125,8,8.5,25.0,2,FF
98cd0271-761f-46dd-9fca-9d2de62d2c49,1.25,8,6.0,25.0,2,FF
98f5655b-9980-408a-b880-19e87cef1de8,1.0,6,7.0,30.0,2,FM
990143a6-5b72-4ab3-b87b-b3b558bc0d11,1.2727272727272727,11,7.0,28.0,2,FF
9941102b-4c0c-46cd-a4ef-9c386b8dfcff,1.25,4,7.5,26.0,2,FM
99b21bf5-7a13-4969-81b8-824a66bde106,1.2,10,7.5,30.0,2,MM
99cd443d-d3ce-454e-9359-8df20b9f6faf,1.25,8,8.0,26.0,2,MM
9a14411e-f7e2-4614-bdeb-a4a0a8f7e623,1.1666666666666667,6,6.0,27.0,2,FM
9a227233-3252-420c-9928-c3ae79fb9205,1.25,8,8.0,30.0,2,FF
9a495cd2-0101-4714-ae60-eb55cfd5764f,1.3333333333333333,9,7.0,25.0,2,FF
9a54607c-02a3-48c6-ad11-02a5e27812de,1.2857142857142858,7,8.0,31.0,2,FM
9ab45631-cba1-44aa-8e56-34f95a0dc699,1.25,12,8.5,29.0,2,FF
9ac1cd72-36b7-4fe1-a870-d35801fae201,2.0,5,8.0,30.0,2,FM
9ac941a3-3b04-4bb0-8cb1-d6dcc2583b93,0.8,5,9.0,40.0,2,FF
9ac9b18d-66a1-4208-b2bd-4f249464632f,1.3333333333333333,9,4.0,25.0,2,FM
9ae602b5-4040-441b-b8e3-a9cae93d5b43,1.6,20,9.0,56.0,2,FF
9b1390e1-e5fd-4288-8a6c-09d0aaf970e9,1.0833333333333333,12,8.0,34.0,2,MM
9c512190-7d6d-4425-88a5-6a6179ba2483,1.6666666666666667,9,8.5,28.0,2,FM
9c86967e-584f-4f82-9641-5687a9a4652c,1.2,10,5.5,25.0,2,MM
9c97e6c8-6303-4a1a-a245-01873049ae7f,1.0,7,7.5,25.0,2,FM
9cd43649-cd28-482d-a29a-001d6e1e0aee,1.3333333333333333,12,7.5,28.0,2,FM
9cf9baf0-2a8b-4b45-a7b0-416629bd61a3,1.1111111111111112,9,8.0,32.0,2,FM
9cfb7453-92b7-4e13-aa0d-32b6793ec1c0,1.4,10,8.0,26.0,2,FF
9d35eac2-723e-4359-bf7b-13061d713517,1.4444444444444444,9,7.5,30.0,2,FM
9d3808dd-d448-42cc-930f-1dd15b383f23,1.5,6,7.5,29.0,2,MM
9d592e7e-554d-453e-9e3c-80512508147b,1.0,7,5.5,25.0,2,FM
9da99b7f-cdca-430c-b8c5-260995719f0a,1.1666666666666667,6,4.0,25.0,2,FM
9e11ca71-f442-49d4-a9c0-3c7ba4afa275,1.25,8,1.5,28.0,2,FF
9e2f24cc-108a-4c24-9fac-c07635299a98,1.3333333333333333,9,6.5,25.0,2,FM
9e568fdb-cf02-449b-ac55-73ea9f54c89d,1.0,9,6.0,25.0,2,FF
9e7cba4a-ddcf-4e84-8892-6759fbde7608,1.1428571428571428,7,7.5,26.0,2,MM
9eb57b35-1f92-433d-9510-8816c2b58793,1.75,12,7.0,45.0,2,FM
9ee40596-5568-4bcf-b30f-eb5ef832e438,1.625,8,8.5,31.0,2,MM
9f21526c-3feb-4ba6-9366-19a6c78fd8cb,1.0,9,7.0,37.0,2,FM
9f3ab90a-2c3c-4774-a703-f6188d446397,1.3333333333333333,6,6.0,26.0,2,FF
9f3d1985-bfa4-48c5-95c1-a38d4a0dd4a1,1.1428571428571428,7,8.0,30.0,2,FF
9f6aae7d-7d98-45c1-b2aa-b9ea12b6b114,1.625,8,5.5,25.0,2,MM
9f7552be-807e-4715-8c6e-4afbd422ead6,1.3,10,7.5,27.0,2,FM
9f9e6ba5-d57b-4378-8d44-4d6a21c088a3,1.6666666666666667,6,7.0,25.0,2,FM
9fc87799-741f-4741-9b8e-80de2b3a7149,1.0,7,9.0,26.0,2,FM
9fe28434-f888-45db-9294-c2db96be095a,1.5,8,7.0,25.0,2,MM
a003874c-1d39-4924-857f-94a865951ae9,1.1111111111111112,9,6.5,25.0,2,FF
a019bea4-16c0-4620-9e61-7342df9a21c4,0.75,4,8.0,30.0,2,FF
a0245ade-92fe-4e22-9485-4f102adef301,1.0833333333333333,12,5.0,25.0,2,FF
a026aa58-bff9-40c8-ae2d-4d007a9fa279,1.1428571428571428,7,7.0,25.0,2,MM
a05537d1-83db-4a99-8d47-d6dc9de254b2,1.2222222222222223,9,6.0,28.0,2,MM
a0631507-f0f8-46cc-bd93-4241f86a30b9,1.0,10,8.5,25.0,2,FM
a0e51b58-9a86-4aa6-8949-7fa6bc2419a3,1.2,5,8.5,27.0,2,FM
a0fa52ba-5843-4519-beb0-57ea126843c1,1.0,9,5.0,25.0,2,FF
a11b4483-4d49-4486-8fb5-dd79e7bcdcd5,1.2857142857142858,7,7.5,25.0,2,MM
a13226d6-ad1f-4952-8f86-cba2bb920f69,1.6666666666666667,9,7.0,25.0,2,MM
a16e426d-757b-44ea-bd45-1f04912427c5,1.7,10,8.0,71.0,2,MM
a1a0b592-b2dc-4abe-bb4f-a29ecb6e88fa,0.8888888888888888,9,7.0,26.0,2,FM
a1a433b8-85da-405a-b082-5bf13c78b751,1.5,14,6.5,28.0,2,FF
a1ab2d0e-1546-414b-945e-a59bad758e77,1.5,8,7.0,25.0,2,MM
a1d896c8-6307-47b9-8920-0df5711298cb,1.1428571428571428,7,7.5,26.0,2,FF
a227353e-886c-4ccf-8195-0dffe3d28406,1.2307692307692308,13,4.0,26.0,2,MM
a229f290-64dd-44d1-9794-6f5269b93a71,1.2857142857142858,7,6.5,25.0,2,FM
a22efd38-bbbc-420e-b501-1e0212b50a38,1.4,5,8.5,25.0,2,MM
a29635a0-d33c-4ddd-ba70-154170b85057,1.5714285714285714,7,6.5,29.0,2,FM
a2b86d8d-f9a2-434c-84ce-a72bbc19dfea,0.75,4,7.0,26.0,2,FM
a2c3d859-d4ec-467e-931c-a8db11edfa65,1.1111111111111112,9,6.5,30.0,2,FF
a2ffbdd2-5e16-46af-b630-c91f90f4defc,1.5714285714285714,7,8.5,36.0,2,FF
a30fcd70-b96b-444a-baa1-2a340bb74cb0,1.1666666666666667,6,8.0,26.0,2,FM
a3293cfe-7a64-4015-b2f9-f678fc7b5c27,1.3333333333333333,9,8.5,27.0,2,FF
a346eeb6-7d87-4704-b1cd-b43808e83e0d,1.3,10,7.5,27.0,2,FM
a373174c-cade-4c7f-a3d6-7309f225f37d,1.5,12,7.0,35.0,2,FM
a3f93ea4-04c0-4377-abdc-09650b2cb4ca,1.5,6,8.5,29.0,2,MM
a3fa2c2c-621c-4112-9520-44c2ced24271,1.2307692307692308,13,7.0,27.0,2,FF
a4033bd1-9fab-4e9e-bdb8-a356d1916d03,1.0,6,7.5,26.0,2,FF
a4449501-f081-4b73-bc04-de51a7c61171,1.0,10,8.5,35.0,2,FF
a46d2ea8-33de-43f2-9d04-47a041c5e983,1.0,4,5.5,25.0,2,FF
a486867c-c6b4-47c1-a43a-8ceba0eb03f6,1.3,10,8.0,25.0,2,FM
a4b3c1c3-99e4-4542-a55b-c1d65e8d778f,1.3636363636363635,11,8.0,35.0,2,MM
a4efa776-d3f1-4a0a-9135-3b6600164311,1.4285714285714286,7,5.5,31.0,2,MM
a4fa5355-74ba-4622-a58b-57335efc8a9e,0.8888888888888888,9,7.0,25.0,2,MM
a52ee968-49e1-47c8-b02a-dc5fa78ffe16,1.2222222222222223,9,8.5,28.0,2,FM
a56b2f30-45f4-4ab7-8e3d-21499dcc1c00,1.4,10,8.0,35.0,2,FF
a578f247-68aa-4e9a-a1e9-6c66bbaba13b,1.0,6,9.0,27.0,2,FM
a57b07c4-313d-4e67-a281-e7b1f751c191,1.3333333333333333,9,7.5,26.0,2,MM
a58bf2c6-e253-4051-b83c-58300e99a030,1.4,10,8.5,30.0,2,FM
a5dd405d-7144-4963-9744-b97469ee060b,1.6153846153846154,13,8.5,30.0,2,FF
a63a1c8c-6511-4817-8217-449bdbbbd0ca,1.6666666666666667,6,6.0,26.0,2,FM
a66d648b-650a-42e9-b8f2-26ef0ab4a98e,1.3636363636363635,11,3.5,25.0,2,FF
a6f97713-f548-4833-9f9d-62f25dc91a44,1.25,8,7.5,26.0,2,FM
a7602f19-a879-4ec7-8653-dfb750095c6e,1.2,5,7.5,25.0,2,FM
a7b14ca1-0b36-42b9-ad4a-50f0eb094035,1.4,5,9.0,34.0,2,FM
a7d8ca23-0b34-40a1-a25c-111db6eb0b3e,1.4444444444444444,9,9.0,27.0,2,FM
a7dde6c7-11ef-4544-a25e-61c8339b2cff,1.8571428571428572,7,5.5,26.0,2,FM
a7ee7b46-5d52-409d-ad2d-65a3627a337e,1.0,7,7.5,27.0,2,FF
a7f88eac-652d-4b0e-b86b-4e0666542e3e,1.0909090909090908,11,8.0,30.0,2,FF
a8005509-cb36-465a-9643-7003e4402b3f,1.5,12,8.0,27.0,2,FM
a806bdc5-250b-41e7-a8c7-9440c270f3fe,1.2222222222222223,9,7.0,10.0,2,UNK
a817f8f3-e988-4799-a15b-e75caa1257da,1.0,6,6.5,27.0,2,FF
a82da8a5-ed1c-4ddb-9f1b-6e8557203bc8,1.2727272727272727,11,7.0,27.0,2,FM
a83e63c0-6a89-4f9d-aedb-1612fa097fb0,1.625,8,8.0,31.0,2,FM
a8509e7c-59b8-4a05-a5b0-b23c3bc40f2d,1.0769230769230769,13,9.0,33.0,2,FM
a87704d1-e02c-4ae8-9697-53d41f46ef41,1.0,7,6.5,25.0,2,FM
a880ae37-ce58-4579-9460-90a84536181d,1.3,10,6.0,25.0,2,FM
a8855c03-359f-42d9-af04-e459f9547107,1.2222222222222223,9,9.0,33.0,2,UNK
a8c50e7b-354f-451a-8d94-c9f0001f53c3,1.1818181818181819,11,5.0,33.0,2,FF
a8fb742b-2c7e-4e8e-9242-c4d8e1433650,1.3636363636363635,11,9.0,30.0,2,FF
a90526ed-4c07-411f-893d-b4974747080f,1.625,8,7.0,26.0,2,FF
a90c2314-ab8b-4ce9-8af5-ad40ed4f5613,0.8,5,6.5,25.0,2,MM
a9168ce1-cb2c-421f-9f9e-e805beeb76bd,1.6923076923076923,13,8.0,33.0,2,FM
a9198b20-a1c3-4d5d-b854-8c1b11ecfed8,1.2857142857142858,7,9.0,28.0,2,FF
a95e659b-623e-47e7-89e5-9f4088fc7a8e,1.625,8,7.0,32.0,2,MM
a97dac88-0376-41e8-9bfc-dba6c4c0250f,1.1,10,7.5,26.0,2,MM
a9b5ef7f-314b-4d26-89d3-2b281f3e9819,1.0,6,9.0,31.0,2,UNK
a9ca3b45-894c-4d00-9428-e76a0cac8211,1.7692307692307692,13,8.5,37.0,2,FF
aa0147bf-1fd7-4690-a994-8d5a31592cf5,1.588235294117647,17,8.5,65.0,2,FM
aa86f543-cae9-4594-a8be-cd0c059b1f31,1.2,10,9.0,30.0,2,MM
aaa30e9f-886f-403f-a16e-6eff8b86f565,1.7142857142857142,7,8.5,27.0,2,FM
aab1dd34-fa65-40e8-9a72-ef7785e4ca16,1.4,10,8.0,28.0,2,FM
aac586ad-6f72-49c6-86e6-f978e928d1e5,1.3333333333333333,6,7.5,28.0,2,FM
ab3deb59-51cf-43e3-92f9-c53103d2bebe,1.2857142857142858,7,8.5,30.0,2,FM
ab4cc6e0-e097-421d-856e-7b37b519f872,1.4,10,8.0,26.0,2,FM
ab538e7e-e26c-48a2-a400-e51e7b044690,1.2222222222222223,9,7.0,30.0,2,FM
ab5e3167-3a6d-458f-84f2-2cdeebdaa393,1.0,7,8.5,25.0,2,FM
ab642b9e-2060-4c49-86c3-92cfc0c865f0,1.625,16,7.5,80.0,2,UNK
ab64a202-a952-4ceb-94b0-42fcc78e752a,1.0,6,8.5,29.0,2,FF
ab7937e0-2abe-4410-ba3b-4830992b8922,1.3333333333333333,6,7.5,25.0,2,FM
ab8eb2bc-577f-4842-809e-0001c217cfe6,1.5,10,9.0,38.0,2,FF
abb4c7de-38ff-4ca0-aff2-7411f055a758,1.6666666666666667,9,8.0,26.0,2,FF
abc1a4d5-6ca6-4785-a3fc-38bcfe551b58,1.3333333333333333,6,8.5,40.0,2,FM
abda9276-8802-47a7-b2bf-64f8b417d543,1.0,12,7.5,28.0,2,UNK
ac019252-e608-4383-a8bf-fb8be5877cfe,1.1666666666666667,12,9.0,30.0,2,MM
ac0e935d-4323-4b8a-8e95-9679c48b01ea,1.0,7,7.5,25.0,2,FM
ac263639-1f62-449e-b777-27155af5aea7,1.9090909090909092,11,8.5,55.0,2,FF
ac3a86cc-3a35-4567-acee-752d9545ffa3,1.0,9,9.0,30.0,2,FF
ac70f2fe-8432-4ccf-b995-6373cc32b9be,1.6363636363636365,11,9.0,28.0,2,FM
ac78bc80-4f3a-481a-91e6-213bc427c0b3,1.1111111111111112,9,7.5,28.0,2,FM
ac88fef5-eecc-4a97-aa42-623c9ee62272,0.8571428571428571,7,8.5,27.0,2,FM
acd5c3b5-c080-4ab4-98ca-4099c2711591,1.1818181818181819,11,9.0,30.0,2,FF
acea2afd-f35b-4aba-a9bf-984e8dbef6c6,0.8333333333333334,6,8.5,25.0,2,MM
acebfbb3-0fab-493a-abd4-396e7cb6ce99,1.2727272727272727,11,4.5,27.0,2,FM
aced00ba-3582-4d63-9f08-f9c444986729,1.5,8,9.0,27.0,2,FF
ad57691a-0b33-4fcd-80cd-f614bd3b6ef4,1.2,10,6.5,33.0,2,FF
ada6c3c4-8c97-4b37-b1e1-a28706a194d5,1.3333333333333333,9,9.0,30.0,2,FF
adba8838-0c7e-4013-9734-46dfd60dd668,1.5,8,6.0,25.0,2,MM
ae393cc1-fa62-4505-8c2f-3d4b404eebd3,1.125,8,8.5,25.0,2,FF
ae5bb5aa-c979-4469-b4ca-09ceb8b4145f,1.1666666666666667,6,5.5,26.0,2,FM
aecdb078-674d-4aaf-82b9-217b2fcf546c,1.0,5,8.0,29.0,2,FF
aef61369-9cd8-4cf2-8f59-6e8dac594ae9,1.1666666666666667,6,8.0,28.0,2,UNK
af0de835-73b3-4791-b7ec-3698a5cccd84,1.2857142857142858,7,7.5,25.0,2,UNK
af161134-b61c-4625-a31d-f05538d21909,1.1818181818181819,11,7.0,27.0,2,FM
af227a69-6613-4e74-bdc4-b2fd2313eccc,1.5,12,9.0,42.0,2,FF
af5e7939-08d9-43c6-8573-42831e05bbb4,1.4285714285714286,7,6.5,25.0,2,FF
af66868c-3afa-49db-b53c-9706f6fd28e2,1.5,6,3.5,25.0,2,FF
afa4d802-a9ed-4b0b-a607-b5f16d899275,1.0,12,5.5,28.0,2,FM
afe0de25-4357-42c9-aa85-9736da39c1e0,1.0,5,6.0,27.0,2,UNK
b0043464-7bb4-49c3-96f9-fe49067858c3,1.3529411764705883,17,7.5,26.0,2,FM
b0271140-fb5c-4100-855b-1f4e7c03f28c,1.2,5,9.0,30.0,2,FF
b0378388-96fa-4564-ab36-305485636ecb,1.3636363636363635,11,9.0,30.0,2,FF
b08ece6b-6cfa-4de6-97fb-e0591335a9f1,1.125,8,7.0,35.0,2,FF
b0ad0856-1474-4535-ab8e-5c27b5601cc4,1.2857142857142858,7,6.5,26.0,2,FF
b0e3268b-24b6-44e0-8ae2-584250d63247,1.1666666666666667,6,7.5,26.0,2,FM
b0f808b7-02c8-4f3c-802e-0345d5f204d9,1.2222222222222223,9,8.0,30.0,2,MM
b11a682b-5a1e-4d87-81d5-107b699fe12b,1.3333333333333333,6,8.5,26.0,2,FF
b203b772-6ac9-459d-875e-558a84b4b4f0,1.3,10,9.0,27.0,2,MM
b2228c2e-38dc-4687-aeba-00c762c678e3,1.1111111111111112,9,8.5,30.0,2,FM
b2338ffa-61e1-4283-ab0d-36c946042b17,1.0,9,8.5,31.0,2,FF
b2afb6c2-6049-4861-88a5-f0aeba68b5c8,1.1428571428571428,7,8.0,30.0,2,FM
b30b6519-25fb-4651-a820-a2c825bb28ac,1.0,7,2.5,25.0,2,MM
b35f8dee-50c3-44c3-9ec7-9ce610e26e34,1.5,10,8.0,26.0,2,FM
b381599d-5420-4148-acb9-403141f5fb87,1.5,8,9.0,30.0,2,FM
b3ac73fa-02b8-43e2-950d-6617fcb67b11,1.5,10,7.5,25.0,2,FF
b3c15eb0-fa00-43a0-b8c2-33ac84f9b586,1.2727272727272727,11,9.0,30.0,2,FF
